run_id,message_id,image_name,detections_count,top_class,top_confidence,inference_started_at,inference_finished_at,inference_ms,payload_size_bytes,publish_started_at,publish_confirmed_at,subscriber_received_at,subscriber_ack_published_at,publisher_ack_received_at,publish_to_subscriber_ms,subscriber_ack_processing_ms,ack_return_ms,roundtrip_ms
steps-local-yolo,26,000028.jpg,5,plastic_verpakking,0.9386,1776617766.247294,1776617766.278426,31.13,833,1776617766.279281,1776617766.279653,1776617766.280971,1776617766.281005,1776617766.283517,1.69,0.03,2.51,4.24
steps-local-yolo,27,000029.jpg,24,plastic_verpakking,0.9519,1776617766.291271,1776617766.321131,29.86,3082,1776617766.324943,1776617766.3253,1776617766.326798,1776617766.326847,1776617766.329535,1.86,0.05,2.69,4.59
steps-local-yolo,28,000030.jpg,3,metalen_verpakking,0.975,1776617766.33676,1776617766.37466,37.9,600,1776617766.375312,1776617766.375577,1776617766.376779,1776617766.376839,1776617766.379755,1.47,0.06,2.92,4.44
steps-local-yolo,29,000031.jpg,1,plastic_verpakking,0.9449,1776617766.387302,1776617766.492248,104.95,365,1776617766.492542,1776617766.492878,1776617766.494093,1776617766.494122,1776617766.496602,1.55,0.03,2.48,4.06
steps-local-yolo,30,000032.jpg,1,plastic_verpakking,0.8382,1776617766.504351,1776617766.608776,104.42,368,1776617766.609268,1776617766.609602,1776617766.610797,1776617766.610827,1776617766.613787,1.53,0.03,2.96,4.52
steps-local-yolo,31,000033.jpg,1,plastic_verpakking,0.9541,1776617766.620916,1776617766.710442,89.53,366,1776617766.71124,1776617766.71153,1776617766.712746,1776617766.712776,1776617766.715554,1.51,0.03,2.78,4.31
steps-local-yolo,32,000034.jpg,2,plastic_verpakking,0.9683,1776617766.72293,1776617766.798361,75.43,483,1776617766.799004,1776617766.799323,1776617766.800594,1776617766.800625,1776617766.803223,1.59,0.03,2.6,4.22
steps-local-yolo,33,000035.jpg,1,metalen_verpakking,0.9525,1776617766.810647,1776617766.892879,82.23,366,1776617766.893602,1776617766.893899,1776617766.895127,1776617766.895158,1776617766.89805,1.53,0.03,2.89,4.45
steps-local-yolo,34,000036.jpg,1,plastic_verpakking,0.9627,1776617766.905272,1776617766.994649,89.38,366,1776617766.99522,1776617766.99551,1776617766.99702,1776617766.99705,1776617766.999694,1.8,0.03,2.64,4.47
steps-local-yolo,35,000037.JPG,8,plastic_verpakking,0.9174,1776617767.006923,1776617767.041925,35.0,1192,1776617767.043742,1776617767.04404,1776617767.045381,1776617767.045417,1776617767.048082,1.64,0.04,2.67,4.34
steps-local-yolo,36,000038.jpg,3,metalen_verpakking,0.8841,1776617767.055606,1776617767.188179,132.57,607,1776617767.189358,1776617767.189671,1776617767.191302,1776617767.191335,1776617767.193937,1.94,0.03,2.6,4.58
