run_id,message_id,image_name,detections_count,top_class,top_confidence,inference_started_at,inference_finished_at,inference_ms,payload_size_bytes,publish_started_at,publish_confirmed_at,subscriber_received_at,subscriber_ack_published_at,publisher_ack_received_at,publish_to_subscriber_ms,subscriber_ack_processing_ms,ack_return_ms,roundtrip_ms
steps-cloud-yolo-tailscale,12,000012.jpg,3,plastic_verpakking,0.9272,1776617417.543739,1776617417.663885,120.15,612,1776617417.664644,1776617417.664969,1776617417.676741,1776617417.676778,1776617417.689756,12.1,0.04,12.98,25.11
steps-cloud-yolo-tailscale,13,000013.jpg,6,metalen_verpakking,0.9585,1776617417.696668,1776617417.855065,158.4,969,1776617417.856429,1776617417.856721,1776617417.868399,1776617417.868435,1776617417.881154,11.97,0.04,12.72,24.72
steps-cloud-yolo-tailscale,14,000014.jpg,1,plastic_verpakking,0.8622,1776617417.888543,1776617417.97127,82.73,376,1776617417.971753,1776617417.97206,1776617417.983673,1776617417.983707,1776617417.996492,11.92,0.03,12.79,24.74
steps-cloud-yolo-tailscale,15,000015.jpg,6,plastic_verpakking,0.9509,1776617418.003753,1776617418.080607,76.85,973,1776617418.081471,1776617418.081773,1776617418.093394,1776617418.093431,1776617418.106098,11.92,0.04,12.67,24.63
steps-cloud-yolo-tailscale,16,000017.jpg,3,plastic_verpakking,0.9515,1776617418.113538,1776617418.170329,56.79,616,1776617418.174003,1776617418.174334,1776617418.185966,1776617418.185999,1776617418.198411,11.96,0.03,12.41,24.41
steps-cloud-yolo-tailscale,17,000019.jpg,5,plastic_verpakking,0.9257,1776617418.206015,1776617418.247232,41.22,843,1776617418.248203,1776617418.248535,1776617418.259901,1776617418.25994,1776617418.272574,11.7,0.04,12.63,24.37
steps-cloud-yolo-tailscale,18,000020.jpg,3,metalen_verpakking,0.9745,1776617418.280162,1776617418.313401,33.24,610,1776617418.314025,1776617418.314295,1776617418.325881,1776617418.325914,1776617418.338597,11.86,0.03,12.68,24.57
steps-cloud-yolo-tailscale,19,000021.jpg,2,plastic_verpakking,0.961,1776617418.346032,1776617418.374469,28.44,489,1776617418.374872,1776617418.375137,1776617418.386419,1776617418.386446,1776617418.399152,11.55,0.03,12.71,24.28
steps-cloud-yolo-tailscale,20,000022.jpg,6,plastic_verpakking,0.9679,1776617418.406879,1776617418.43428,27.4,972,1776617418.435395,1776617418.435686,1776617418.447157,1776617418.447193,1776617418.45971,11.76,0.04,12.52,24.32
steps-cloud-yolo-tailscale,21,000023.jpg,1,plastic_verpakking,0.9498,1776617418.467384,1776617418.49371,26.33,373,1776617418.493955,1776617418.494205,1776617418.50562,1776617418.50565,1776617418.518069,11.67,0.03,12.42,24.11
steps-cloud-yolo-tailscale,22,000024.jpg,12,plastic_verpakking,0.9204,1776617418.525877,1776617418.558957,33.08,1672,1776617418.561,1776617418.5613,1776617418.572785,1776617418.57283,1776617418.585351,11.79,0.04,12.52,24.35
steps-cloud-yolo-tailscale,23,000025.jpg,0,,,1776617418.593028,1776617418.627961,34.93,258,1776617418.628029,1776617418.628353,1776617418.639299,1776617418.639325,1776617418.652369,11.27,0.03,13.04,24.34
steps-cloud-yolo-tailscale,24,000026.jpg,2,plastic_verpakking,0.9372,1776617418.659839,1776617418.690596,30.76,494,1776617418.690996,1776617418.691305,1776617418.70266,1776617418.70269,1776617418.715269,11.66,0.03,12.58,24.27
steps-cloud-yolo-tailscale,25,000027.jpg,1,plastic_verpakking,0.9672,1776617418.72307,1776617418.749906,26.84,372,1776617418.750161,1776617418.750435,1776617418.761968,1776617418.762,1776617418.774706,11.81,0.03,12.71,24.54
steps-cloud-yolo-tailscale,26,000028.jpg,5,plastic_verpakking,0.9386,1776617418.782034,1776617418.811553,29.52,843,1776617418.812466,1776617418.812879,1776617418.824506,1776617418.824544,1776617418.83709,12.04,0.04,12.55,24.62
steps-cloud-yolo-tailscale,27,000029.jpg,24,plastic_verpakking,0.9519,1776617418.844527,1776617418.881046,36.52,3091,1776617418.885706,1776617418.886066,1776617418.897785,1776617418.897849,1776617418.910343,12.08,0.06,12.49,24.64
steps-cloud-yolo-tailscale,28,000030.jpg,3,metalen_verpakking,0.975,1776617418.917816,1776617418.955509,37.69,612,1776617418.956184,1776617418.956487,1776617418.968002,1776617418.968037,1776617418.981012,11.82,0.03,12.97,24.83
steps-cloud-yolo-tailscale,29,000031.jpg,1,plastic_verpakking,0.9449,1776617418.988301,1776617419.079163,90.86,376,1776617419.079493,1776617419.079776,1776617419.091158,1776617419.091188,1776617419.103875,11.67,0.03,12.69,24.38
steps-cloud-yolo-tailscale,30,000032.jpg,1,plastic_verpakking,0.8382,1776617419.111365,1776617419.195298,83.93,377,1776617419.196043,1776617419.19636,1776617419.207821,1776617419.207856,1776617419.22056,11.78,0.03,12.7,24.52
steps-cloud-yolo-tailscale,31,000033.jpg,1,plastic_verpakking,0.9541,1776617419.228047,1776617419.32618,98.13,374,1776617419.326741,1776617419.327036,1776617419.338347,1776617419.338375,1776617419.350952,11.61,0.03,12.58,24.21
steps-cloud-yolo-tailscale,32,000034.jpg,2,plastic_verpakking,0.9683,1776617419.35876,1776617419.432198,73.44,492,1776617419.433199,1776617419.433501,1776617419.444885,1776617419.444919,1776617419.457564,11.69,0.03,12.65,24.36
steps-cloud-yolo-tailscale,33,000035.jpg,1,metalen_verpakking,0.9525,1776617419.465101,1776617419.547855,82.75,375,1776617419.548422,1776617419.548721,1776617419.560213,1776617419.560272,1776617419.572898,11.79,0.06,12.63,24.48
steps-cloud-yolo-tailscale,34,000036.jpg,1,plastic_verpakking,0.9627,1776617419.580411,1776617419.672192,91.78,377,1776617419.672901,1776617419.673194,1776617419.684608,1776617419.684638,1776617419.697448,11.71,0.03,12.81,24.55
steps-cloud-yolo-tailscale,35,000037.JPG,8,plastic_verpakking,0.9174,1776617419.704919,1776617419.745631,40.71,1203,1776617419.747752,1776617419.748082,1776617419.75969,1776617419.75973,1776617419.772509,11.94,0.04,12.78,24.76
steps-cloud-yolo-tailscale,36,000038.jpg,3,metalen_verpakking,0.8841,1776617419.779887,1776617419.905831,125.94,616,1776617419.906327,1776617419.906619,1776617419.918476,1776617419.918508,1776617419.931103,12.15,0.03,12.59,24.78
steps-cloud-yolo-tailscale,37,000039.jpg,1,plastic_verpakking,0.956,1776617419.938231,1776617420.037622,99.39,376,1776617420.038378,1776617420.038667,1776617420.050133,1776617420.050159,1776617420.062908,11.75,0.03,12.75,24.53
steps-cloud-yolo-tailscale,38,000040.JPG,2,plastic_verpakking,0.6736,1776617420.070176,1776617420.15679,86.61,491,1776617420.1581,1776617420.158468,1776617420.169818,1776617420.16985,1776617420.182425,11.72,0.03,12.58,24.33
steps-cloud-yolo-tailscale,39,000041.JPG,2,metalen_verpakking,0.9576,1776617420.190086,1776617420.248043,57.96,497,1776617420.249287,1776617420.249611,1776617420.261041,1776617420.261075,1776617420.273993,11.75,0.03,12.92,24.71
steps-cloud-yolo-tailscale,40,000043.jpg,1,plastic_verpakking,0.897,1776617420.281397,1776617420.334428,53.03,373,1776617420.334813,1776617420.335229,1776617420.34678,1776617420.346808,1776617420.359185,11.97,0.03,12.38,24.37
steps-cloud-yolo-tailscale,41,000044.jpg,1,metalen_verpakking,0.9324,1776617420.366949,1776617420.396664,29.72,374,1776617420.396895,1776617420.397187,1776617420.408672,1776617420.408698,1776617420.421437,11.78,0.03,12.74,24.54
steps-cloud-yolo-tailscale,42,000045.JPG,2,plastic_verpakking,0.9511,1776617420.429054,1776617420.48224,53.19,492,1776617420.482731,1776617420.483002,1776617420.49448,1776617420.494509,1776617420.50741,11.75,0.03,12.9,24.68
steps-cloud-yolo-tailscale,43,000046.jpg,2,plastic_verpakking,0.9647,1776617420.514822,1776617420.562946,48.12,495,1776617420.56345,1776617420.563744,1776617420.575341,1776617420.575374,1776617420.587883,11.89,0.03,12.51,24.43
steps-cloud-yolo-tailscale,44,000047.jpg,2,plastic_verpakking,0.9732,1776617420.595372,1776617420.663743,68.37,496,1776617420.666835,1776617420.667146,1776617420.678669,1776617420.678703,1776617420.691566,11.83,0.03,12.86,24.73
steps-cloud-yolo-tailscale,45,000048.JPG,1,plastic_verpakking,0.9746,1776617420.69881,1776617420.75504,56.23,375,1776617420.755553,1776617420.755834,1776617420.76724,1776617420.767272,1776617420.780059,11.69,0.03,12.79,24.51
steps-cloud-yolo-tailscale,46,000049.jpg,5,plastic_verpakking,0.9309,1776617420.787559,1776617420.867267,79.71,858,1776617420.86821,1776617420.868513,1776617420.880196,1776617420.880275,1776617420.892732,11.99,0.08,12.46,24.52
steps-cloud-yolo-tailscale,47,000050.JPG,1,plastic_verpakking,0.7764,1776617420.899892,1776617420.935763,35.87,373,1776617420.936505,1776617420.936792,1776617420.947983,1776617420.948011,1776617420.960704,11.48,0.03,12.69,24.2
steps-cloud-yolo-tailscale,48,000051.jpg,2,plastic_verpakking,0.9529,1776617420.968268,1776617421.054928,86.66,497,1776617421.055361,1776617421.055634,1776617421.067202,1776617421.067237,1776617421.080021,11.84,0.04,12.78,24.66
steps-cloud-yolo-tailscale,49,000052.jpg,4,plastic_verpakking,0.9621,1776617421.087187,1776617421.14884,61.65,733,1776617421.150058,1776617421.150385,1776617421.161931,1776617421.161968,1776617421.174507,11.87,0.04,12.54,24.45
steps-cloud-yolo-tailscale,50,000053.jpg,2,plastic_verpakking,0.9575,1776617421.181984,1776617421.241364,59.38,497,1776617421.242043,1776617421.242334,1776617421.253915,1776617421.253952,1776617421.266578,11.87,0.04,12.63,24.54
steps-cloud-yolo-tailscale,51,000054.jpg,2,plastic_verpakking,0.9609,1776617421.274032,1776617421.335132,61.1,496,1776617421.336002,1776617421.336325,1776617421.347803,1776617421.347833,1776617421.360512,11.8,0.03,12.68,24.51
steps-cloud-yolo-tailscale,52,000055.jpg,3,plastic_verpakking,0.9623,1776617421.36804,1776617421.423986,55.95,617,1776617421.424977,1776617421.425278,1776617421.436651,1776617421.436696,1776617421.449342,11.67,0.05,12.65,24.37
steps-cloud-yolo-tailscale,53,000056.jpg,4,plastic_verpakking,0.9728,1776617421.45706,1776617421.512978,55.92,735,1776617421.514184,1776617421.514467,1776617421.525896,1776617421.525929,1776617421.538683,11.71,0.03,12.75,24.5
steps-cloud-yolo-tailscale,54,000057.jpg,2,plastic_verpakking,0.9192,1776617421.546052,1776617421.610493,64.44,496,1776617421.611184,1776617421.611454,1776617421.622926,1776617421.62296,1776617421.635864,11.74,0.03,12.9,24.68
steps-cloud-yolo-tailscale,55,000058.jpg,1,plastic_verpakking,0.9118,1776617421.64306,1776617421.706176,63.12,375,1776617421.706916,1776617421.707214,1776617421.718571,1776617421.718602,1776617421.73115,11.66,0.03,12.55,24.23
steps-cloud-yolo-tailscale,56,000059.jpg,2,plastic_verpakking,0.9232,1776617421.739025,1776617421.793015,53.99,496,1776617421.793684,1776617421.79398,1776617421.805631,1776617421.805666,1776617421.818479,11.95,0.03,12.81,24.79
steps-cloud-yolo-tailscale,57,000060.jpg,2,plastic_verpakking,0.6992,1776617421.825665,1776617421.858809,33.14,491,1776617421.859764,1776617421.860051,1776617421.871702,1776617421.871734,1776617421.884536,11.94,0.03,12.8,24.77
steps-cloud-yolo-tailscale,58,000061.jpg,1,plastic_verpakking,0.874,1776617421.891804,1776617421.930069,38.26,373,1776617421.930365,1776617421.930674,1776617421.942037,1776617421.942073,1776617421.954801,11.67,0.04,12.73,24.44
steps-cloud-yolo-tailscale,59,000062.jpg,2,plastic_verpakking,0.9629,1776617421.962314,1776617422.00207,39.76,492,1776617422.002592,1776617422.002975,1776617422.014564,1776617422.014597,1776617422.027303,11.97,0.03,12.71,24.71
steps-cloud-yolo-tailscale,60,000063.jpg,2,metalen_verpakking,0.9207,1776617422.034581,1776617422.08746,52.88,495,1776617422.087968,1776617422.088289,1776617422.099566,1776617422.099597,1776617422.112279,11.6,0.03,12.68,24.31
steps-cloud-yolo-tailscale,61,000064.jpg,5,plastic_verpakking,0.8952,1776617422.119707,1776617422.239814,120.11,846,1776617422.240743,1776617422.241046,1776617422.252371,1776617422.252404,1776617422.264959,11.63,0.03,12.55,24.22
steps-cloud-yolo-tailscale,62,000065.jpg,5,metalen_verpakking,0.9292,1776617422.272929,1776617422.358679,85.75,859,1776617422.359965,1776617422.360272,1776617422.371925,1776617422.371961,1776617422.384603,11.96,0.04,12.64,24.64
steps-cloud-yolo-tailscale,63,000066.jpg,3,plastic_verpakking,0.9233,1776617422.39203,1776617422.480592,88.56,610,1776617422.481475,1776617422.481771,1776617422.493207,1776617422.49324,1776617422.506421,11.73,0.03,13.18,24.95
steps-cloud-yolo-tailscale,64,000067.jpg,2,metalen_verpakking,0.9487,1776617422.513451,1776617422.547125,33.67,494,1776617422.54804,1776617422.548369,1776617422.559923,1776617422.559953,1776617422.572671,11.88,0.03,12.72,24.63
steps-cloud-yolo-tailscale,65,000068.jpg,2,metalen_verpakking,0.9683,1776617422.579894,1776617422.615013,35.12,488,1776617422.615479,1776617422.615758,1776617422.627265,1776617422.627299,1776617422.640029,11.79,0.03,12.73,24.55
steps-cloud-yolo-tailscale,66,000069.jpg,1,plastic_verpakking,0.8866,1776617422.647531,1776617422.679746,32.22,374,1776617422.680024,1776617422.680319,1776617422.691459,1776617422.691489,1776617422.704075,11.44,0.03,12.59,24.05
steps-cloud-yolo-tailscale,67,000070.jpg,5,plastic_verpakking,0.6176,1776617422.711795,1776617422.743972,32.18,844,1776617422.744745,1776617422.745054,1776617422.756477,1776617422.756514,1776617422.769129,11.73,0.04,12.61,24.38
steps-cloud-yolo-tailscale,68,000071.jpg,2,plastic_verpakking,0.9512,1776617422.776616,1776617422.843216,66.6,493,1776617422.843635,1776617422.843939,1776617422.855494,1776617422.855526,1776617422.86838,11.86,0.03,12.85,24.74
steps-cloud-yolo-tailscale,69,000072.jpg,2,plastic_verpakking,0.9605,1776617422.875627,1776617422.909741,34.11,492,1776617422.915519,1776617422.915817,1776617422.927459,1776617422.927492,1776617422.940175,11.94,0.03,12.68,24.66
steps-cloud-yolo-tailscale,70,000073.JPG,3,plastic_verpakking,0.9408,1776617422.947502,1776617423.010257,62.75,611,1776617423.010751,1776617423.01103,1776617423.022702,1776617423.022736,1776617423.035467,11.95,0.03,12.73,24.72
steps-cloud-yolo-tailscale,71,000074.jpg,3,plastic_verpakking,0.9617,1776617423.042735,1776617423.072947,30.21,608,1776617423.073502,1776617423.073789,1776617423.085349,1776617423.085378,1776617423.097801,11.85,0.03,12.42,24.3
steps-cloud-yolo-tailscale,72,000075.jpg,2,plastic_verpakking,0.9673,1776617423.105471,1776617423.13439,28.92,492,1776617423.134749,1776617423.135022,1776617423.146775,1776617423.146808,1776617423.159351,12.03,0.03,12.54,24.6
steps-cloud-yolo-tailscale,73,000076.jpg,3,metalen_verpakking,0.9483,1776617423.16664,1776617423.194608,27.97,605,1776617423.195167,1776617423.19547,1776617423.207026,1776617423.207063,1776617423.219888,11.86,0.04,12.83,24.72
steps-cloud-yolo-tailscale,74,000077.jpg,1,plastic_verpakking,0.9751,1776617423.227031,1776617423.250721,23.69,374,1776617423.251,1776617423.25132,1776617423.262743,1776617423.262773,1776617423.275592,11.74,0.03,12.82,24.59
steps-cloud-yolo-tailscale,75,000078.jpg,3,metalen_verpakking,0.9579,1776617423.282942,1776617423.329097,46.16,616,1776617423.329645,1776617423.329921,1776617423.341562,1776617423.341596,1776617423.354749,11.92,0.03,13.15,25.1
steps-cloud-yolo-tailscale,76,000079.jpg,1,plastic_verpakking,0.938,1776617423.361591,1776617423.423034,61.44,372,1776617423.423289,1776617423.423569,1776617423.435143,1776617423.435177,1776617423.448358,11.85,0.03,13.18,25.07
steps-cloud-yolo-tailscale,77,000080.jpg,2,plastic_verpakking,0.9275,1776617423.455219,1776617423.486248,31.03,492,1776617423.491279,1776617423.491704,1776617423.503124,1776617423.503154,1776617423.515514,11.85,0.03,12.36,24.24
steps-cloud-yolo-tailscale,78,000081.jpg,1,plastic_verpakking,0.935,1776617423.523428,1776617423.561841,38.41,372,1776617423.562131,1776617423.562402,1776617423.573921,1776617423.573953,1776617423.586699,11.79,0.03,12.75,24.57
steps-cloud-yolo-tailscale,79,000082.JPG,3,plastic_verpakking,0.8847,1776617423.594166,1776617423.659643,65.48,618,1776617423.660187,1776617423.660492,1776617423.67204,1776617423.672076,1776617423.684993,11.85,0.04,12.92,24.81
steps-cloud-yolo-tailscale,80,000083.JPG,2,plastic_verpakking,0.9158,1776617423.692172,1776617423.749471,57.3,495,1776617423.749898,1776617423.750201,1776617423.761538,1776617423.761569,1776617423.774447,11.64,0.03,12.88,24.55
steps-cloud-yolo-tailscale,81,000085.JPG,1,plastic_verpakking,0.9588,1776617423.781991,1776617423.825413,43.42,376,1776617423.825679,1776617423.825999,1776617423.837499,1776617423.83753,1776617423.850362,11.82,0.03,12.83,24.68
steps-cloud-yolo-tailscale,82,000086.JPG,2,metalen_verpakking,0.9442,1776617423.857694,1776617423.889666,31.97,493,1776617423.890101,1776617423.890367,1776617423.902009,1776617423.902043,1776617423.914596,11.91,0.03,12.55,24.49
steps-cloud-yolo-tailscale,83,000087.JPG,3,plastic_verpakking,0.922,1776617423.922101,1776617423.959206,37.11,608,1776617423.959825,1776617423.960132,1776617423.971499,1776617423.971535,1776617423.984096,11.67,0.04,12.56,24.27
steps-cloud-yolo-tailscale,84,000088.JPG,1,metalen_verpakking,0.8148,1776617423.992013,1776617424.043921,51.91,376,1776617424.044148,1776617424.04443,1776617424.05595,1776617424.055982,1776617424.068723,11.8,0.03,12.74,24.57
steps-cloud-yolo-tailscale,85,000089.JPG,1,plastic_verpakking,0.9566,1776617424.076042,1776617424.120639,44.6,375,1776617424.120913,1776617424.121223,1776617424.13272,1776617424.13275,1776617424.145517,11.81,0.03,12.77,24.6
steps-cloud-yolo-tailscale,86,000090.JPG,2,plastic_verpakking,0.9342,1776617424.153419,1776617424.215439,62.02,492,1776617424.216148,1776617424.21643,1776617424.227782,1776617424.227815,1776617424.240517,11.63,0.03,12.7,24.37
steps-cloud-yolo-tailscale,87,000091.JPG,1,metalen_verpakking,0.9701,1776617424.248072,1776617424.315004,66.93,374,1776617424.315441,1776617424.315728,1776617424.327132,1776617424.327165,1776617424.340149,11.69,0.03,12.98,24.71
steps-cloud-yolo-tailscale,88,000092.JPG,6,plastic_verpakking,0.845,1776617424.347695,1776617424.392846,45.15,975,1776617424.393781,1776617424.394074,1776617424.405436,1776617424.40547,1776617424.4181,11.65,0.03,12.63,24.32
steps-cloud-yolo-tailscale,89,000093.JPG,2,plastic_verpakking,0.9584,1776617424.425857,1776617424.456128,30.27,498,1776617424.456532,1776617424.456803,1776617424.468311,1776617424.468339,1776617424.480975,11.78,0.03,12.64,24.44
steps-cloud-yolo-tailscale,90,000094.JPG,2,plastic_verpakking,0.9458,1776617424.48854,1776617424.555393,66.85,495,1776617424.556073,1776617424.556398,1776617424.567906,1776617424.56794,1776617424.580592,11.83,0.03,12.65,24.52
steps-cloud-yolo-tailscale,91,000095.JPG,1,plastic_verpakking,0.9596,1776617424.588135,1776617424.61456,26.43,375,1776617424.614789,1776617424.61504,1776617424.626501,1776617424.626532,1776617424.639393,11.71,0.03,12.86,24.6
steps-cloud-yolo-tailscale,92,000097.JPG,6,plastic_verpakking,0.9469,1776617424.646769,1776617424.718,71.23,979,1776617424.720145,1776617424.720652,1776617424.732254,1776617424.732316,1776617424.745323,12.11,0.06,13.01,25.18
steps-cloud-yolo-tailscale,93,000098.JPG,1,metalen_verpakking,0.9468,1776617424.752496,1776617424.81911,66.61,374,1776617424.820759,1776617424.821073,1776617424.832667,1776617424.832697,1776617424.845698,11.91,0.03,13.0,24.94
steps-cloud-yolo-tailscale,94,000099.JPG,5,plastic_verpakking,0.9698,1776617424.853244,1776617424.883065,29.82,860,1776617424.883985,1776617424.884293,1776617424.896002,1776617424.89604,1776617424.908653,12.02,0.04,12.61,24.67
steps-cloud-yolo-tailscale,95,000100.JPG,2,plastic_verpakking,0.9567,1776617424.916039,1776617424.974093,58.05,494,1776617424.974665,1776617424.97494,1776617424.986502,1776617424.986533,1776617424.999231,11.84,0.03,12.7,24.57
steps-cloud-yolo-tailscale,96,000101.JPG,2,plastic_verpakking,0.939,1776617425.00661,1776617425.05963,53.02,497,1776617425.060375,1776617425.060648,1776617425.072262,1776617425.072297,1776617425.085005,11.89,0.04,12.71,24.63
steps-cloud-yolo-tailscale,97,000102.JPG,6,plastic_verpakking,0.9453,1776617425.092593,1776617425.139893,47.3,974,1776617425.140837,1776617425.141195,1776617425.152445,1776617425.152482,1776617425.165305,11.61,0.04,12.82,24.47
steps-cloud-yolo-tailscale,98,000103.JPG,2,plastic_verpakking,0.9066,1776617425.172919,1776617425.210005,37.09,487,1776617425.21041,1776617425.210709,1776617425.222121,1776617425.222155,1776617425.234822,11.71,0.03,12.67,24.41
steps-cloud-yolo-tailscale,99,000104.JPG,2,plastic_verpakking,0.9707,1776617425.242476,1776617425.274904,32.43,495,1776617425.275382,1776617425.275666,1776617425.286632,1776617425.286664,1776617425.299442,11.25,0.03,12.78,24.06
steps-cloud-yolo-tailscale,100,test.jpg,1,metalen_verpakking,0.9686,1776617425.307297,1776617425.402867,95.57,372,1776617425.403307,1776617425.403588,1776617425.414845,1776617425.414874,1776617425.427793,11.54,0.03,12.92,24.49
steps-cloud-yolo-tailscale,1,000000.jpg,4,metalen_verpakking,0.9391,1776617583.79513,1776617585.685975,1890.84,726,1776617585.693767,1776617585.694085,1776617585.70558,1776617585.705623,1776617585.718307,11.81,0.04,12.68,24.54
steps-cloud-yolo-tailscale,2,000001.jpg,1,plastic_verpakking,0.9378,1776617585.725962,1776617585.86697,141.01,375,1776617585.867503,1776617585.867831,1776617585.879317,1776617585.87935,1776617585.892246,11.81,0.03,12.9,24.74
steps-cloud-yolo-tailscale,3,000002.jpg,1,plastic_verpakking,0.7975,1776617585.899556,1776617586.001455,101.9,375,1776617586.002074,1776617586.002401,1776617586.01387,1776617586.013903,1776617586.026468,11.8,0.03,12.56,24.39
steps-cloud-yolo-tailscale,4,000003.jpg,1,plastic_verpakking,0.935,1776617586.034077,1776617586.15507,120.99,373,1776617586.155551,1776617586.155843,1776617586.167307,1776617586.16734,1776617586.180157,11.76,0.03,12.82,24.61
steps-cloud-yolo-tailscale,5,000004.jpg,1,plastic_verpakking,0.8714,1776617586.18758,1776617586.303988,116.41,372,1776617586.304482,1776617586.304789,1776617586.31603,1776617586.316062,1776617586.32879,11.55,0.03,12.73,24.31
steps-cloud-yolo-tailscale,6,000005.jpg,1,plastic_verpakking,0.9639,1776617586.336657,1776617586.476393,139.74,375,1776617586.477647,1776617586.478107,1776617586.489527,1776617586.489558,1776617586.502174,11.88,0.03,12.62,24.53
steps-cloud-yolo-tailscale,7,000006.jpg,1,plastic_verpakking,0.8271,1776617586.509768,1776617586.630618,120.85,377,1776617586.631126,1776617586.631428,1776617586.642835,1776617586.64287,1776617586.655675,11.71,0.03,12.81,24.55
steps-cloud-yolo-tailscale,8,000007.jpg,2,plastic_verpakking,0.9495,1776617586.662875,1776617586.779645,116.77,496,1776617586.780399,1776617586.780747,1776617586.792172,1776617586.792205,1776617586.804874,11.77,0.03,12.67,24.48
steps-cloud-yolo-tailscale,9,000009.jpg,0,,,1776617586.812416,1776617586.928249,115.83,258,1776617586.928534,1776617586.928811,1776617586.940362,1776617586.940393,1776617586.953154,11.83,0.03,12.76,24.62
steps-cloud-yolo-tailscale,10,000010.jpg,8,plastic_verpakking,0.8824,1776617586.960632,1776617587.096606,135.97,1210,1776617587.099363,1776617587.099712,1776617587.111114,1776617587.111156,1776617587.123502,11.75,0.04,12.35,24.14
steps-cloud-yolo-tailscale,11,000011.jpg,2,plastic_verpakking,0.931,1776617587.131211,1776617587.262748,131.54,495,1776617587.263782,1776617587.264081,1776617587.275706,1776617587.275734,1776617587.288161,11.92,0.03,12.43,24.38
steps-cloud-yolo-tailscale,12,000012.jpg,3,plastic_verpakking,0.9272,1776617587.29582,1776617587.412003,116.18,614,1776617587.412811,1776617587.413249,1776617587.424922,1776617587.424957,1776617587.437356,12.11,0.04,12.4,24.54
steps-cloud-yolo-tailscale,13,000013.jpg,6,metalen_verpakking,0.9585,1776617587.444828,1776617587.584215,139.39,970,1776617587.586482,1776617587.586794,1776617587.598264,1776617587.598298,1776617587.610851,11.78,0.03,12.55,24.37
steps-cloud-yolo-tailscale,14,000014.jpg,1,plastic_verpakking,0.8622,1776617587.619659,1776617587.729392,109.73,376,1776617587.72994,1776617587.730231,1776617587.741753,1776617587.74178,1776617587.754404,11.81,0.03,12.62,24.46
steps-cloud-yolo-tailscale,15,000015.jpg,6,plastic_verpakking,0.9509,1776617587.762099,1776617587.844705,82.61,973,1776617587.84578,1776617587.846072,1776617587.857712,1776617587.857762,1776617587.870203,11.93,0.05,12.44,24.42
steps-cloud-yolo-tailscale,16,000017.jpg,3,plastic_verpakking,0.9515,1776617587.877728,1776617587.938756,61.03,615,1776617587.942218,1776617587.942516,1776617587.95396,1776617587.953993,1776617587.966254,11.74,0.03,12.26,24.04
steps-cloud-yolo-tailscale,17,000019.jpg,5,plastic_verpakking,0.9257,1776617587.974363,1776617588.016359,42.0,840,1776617588.017284,1776617588.01759,1776617588.029036,1776617588.029071,1776617588.041563,11.75,0.04,12.49,24.28
steps-cloud-yolo-tailscale,18,000020.jpg,3,metalen_verpakking,0.9745,1776617588.049439,1776617588.083964,34.52,610,1776617588.084569,1776617588.084839,1776617588.097183,1776617588.097218,1776617588.109847,12.61,0.04,12.63,25.28
steps-cloud-yolo-tailscale,19,000021.jpg,2,plastic_verpakking,0.961,1776617588.116487,1776617588.152877,36.39,490,1776617588.153345,1776617588.153642,1776617588.16519,1776617588.16523,1776617588.177991,11.85,0.04,12.76,24.65
steps-cloud-yolo-tailscale,20,000022.jpg,6,plastic_verpakking,0.9679,1776617588.185278,1776617588.213739,28.46,972,1776617588.214747,1776617588.215068,1776617588.226491,1776617588.22653,1776617588.239338,11.74,0.04,12.81,24.59
steps-cloud-yolo-tailscale,21,000023.jpg,1,plastic_verpakking,0.9498,1776617588.246708,1776617588.280178,33.47,372,1776617588.280471,1776617588.280756,1776617588.292221,1776617588.292253,1776617588.304937,11.75,0.03,12.68,24.47
steps-cloud-yolo-tailscale,22,000024.jpg,12,plastic_verpakking,0.9204,1776617588.312383,1776617588.344989,32.61,1672,1776617588.346986,1776617588.347295,1776617588.358592,1776617588.358639,1776617588.371115,11.61,0.05,12.48,24.13
steps-cloud-yolo-tailscale,23,000025.jpg,0,,,1776617588.378916,1776617588.415569,36.65,258,1776617588.415639,1776617588.415912,1776617588.427085,1776617588.427112,1776617588.439654,11.45,0.03,12.54,24.01
steps-cloud-yolo-tailscale,24,000026.jpg,2,plastic_verpakking,0.9372,1776617588.447708,1776617588.481998,34.29,494,1776617588.482368,1776617588.482661,1776617588.494087,1776617588.494118,1776617588.506633,11.72,0.03,12.51,24.26
steps-cloud-yolo-tailscale,25,000027.jpg,1,plastic_verpakking,0.9672,1776617588.514578,1776617588.541915,27.34,372,1776617588.542184,1776617588.542468,1776617588.553738,1776617588.553768,1776617588.56653,11.55,0.03,12.76,24.35
steps-cloud-yolo-tailscale,26,000028.jpg,5,plastic_verpakking,0.9386,1776617588.574057,1776617588.604352,30.29,842,1776617588.605229,1776617588.605523,1776617588.617275,1776617588.617311,1776617588.630006,12.05,0.04,12.7,24.78
steps-cloud-yolo-tailscale,27,000029.jpg,24,plastic_verpakking,0.9519,1776617588.637208,1776617588.674749,37.54,3091,1776617588.683075,1776617588.68349,1776617588.694772,1776617588.694864,1776617588.707762,11.7,0.09,12.9,24.69
